Call ID,Time,Lat,Lon,Safe to fly,Heli avail,CancelDelay,Scene time,Hosp lat,Hosp Lon,Hosp time
9966,5078.945305,42.74503297,76.05403965,1,1,0.018841795,0,0,0,0
9967,5079.232071,43.22473839,77.50556313,1,1,0,0.190148593,43.1566,77.6088,1.366931818
9968,5080.089839,42.7958794,76.26425497,1,1,0,0.368415461,43.0481,76.1474,0.381724313
9969,5080.956762,42.99568501,77.7516748,1,1,0,0.668872335,43.1566,77.6088,0.840529793
9970,5081.032806,43.15574678,77.68942389,1,1,0,0.143841466,43.1566,77.6088,0.40041029
9971,5081.857493,43.14271228,76.07601333,1,1,0,0.655658192,43.0481,76.1474,0.475988984
9972,5082.118217,42.87711482,78.84005747,1,1,0.279072956,0,0,0,0
9973,5082.588556,42.09878838,76.88017304,1,1,0.274067957,0,0,0,0
9974,5082.834334,42.99897098,75.9847408,1,1,0,0.280127595,43.0481,76.1474,0.452922999
9975,5083.290388,43.09837138,73.91792816,1,1,0,0.06650136,42.6526,73.7562,1.039841453
9976,5083.403331,42.07347301,76.79906963,1,1,0,0.130275191,42.0898,76.8077,0.288018796
9977,5084.563126,42.11111532,76.87109611,1,0,0,0,0,0,0
9978,5086.69522,42.40272666,75.66102167,1,1,0,0.159891475,42.0987,75.918,0.443139675
9979,5088.404368,43.27025431,78.46112907,1,1,0,0.289535231,42.8864,78.8784,0.594738276
9980,5088.549219,42.97151219,75.26776313,1,1,0,0.343179928,43.1009,75.2327,0.126947047
9981,5089.31946,42.85141101,76.18873348,1,1,0.311790707,0,0,0,0
9982,5090.573494,43.16411855,75.39450403,1,1,0,0.074224618,43.0481,76.1474,0.655802951
9983,5092.85033,42.0935803,75.65973464,1,1,0,0.568252009,42.0987,75.918,0.935504281
9984,5094.564875,43.04180439,73.86365913,1,1,0,0.35367726,42.6526,73.7562,1.129146762
9985,5095.498405,42.38422566,76.46766589,1,0,0,0,0,0,0
9986,5097.646126,42.17244439,76.04566576,1,1,0,0.235357335,41.979,76.5155,0.535360753
9987,5098.680506,42.1971764,75.79104785,1,1,0,0.237224351,42.0987,75.918,0.308286007
9988,5098.799273,43.27847358,75.93085088,1,1,0,0.304752743,43.0481,76.1474,0.674413622
9989,5098.807988,42.81933088,78.86451756,1,1,0,0.327020775,42.8864,78.8784,0.992762362
9990,5098.808322,43.17666296,77.63566889,1,1,0,0.419177368,43.1566,77.6088,0.374595395
9991,5099.075464,43.991304,75.83389885,1,0,0,0,0,0,0
9992,5099.286554,42.91054192,73.950342,1,1,0,0.432892587,42.6526,73.7562,0.343696803
9993,5099.723023,42.62499203,78.72841448,1,1,0,0.263699477,42.8864,78.8784,0.514388469
9994,5100.896653,42.04405402,75.92251102,1,1,0,0.566758643,42.0987,75.918,0.561467585
9995,5101.30203,42.28443651,75.7100956,0,0,0,0,0,0,0
9996,5102.167765,43.50239053,74.68298921,1,1,0.114080891,0,0,0,0
9997,5102.289705,42.66148652,76.87722282,0,0,0,0,0,0,0
9998,5102.328819,43.14120318,77.89074071,1,1,0.282554847,0,0,0,0
9999,5103.181803,43.13415353,75.27516802,0,0,0,0,0,0,0
10000,5103.276675,43.77420917,75.22729071,1,1,0,0.925815432,43.9748,75.9108,0.456536504
10001,5103.670656,42.69037369,73.78291915,1,1,0,0.30477936,42.6526,73.7562,0.829368594
10002,5103.764352,43.93881718,75.95850972,1,1,0,0.519781982,43.9748,75.9108,0.778287837
10003,5103.808259,43.29391173,77.67346546,1,1,0,0.881312739,43.1566,77.6088,0.871248351
10004,5103.834481,42.48217981,73.94473361,1,1,0,0.360543251,42.6526,73.7562,0.302681035
10005,5104.192231,42.59771535,75.51039674,1,1,0,0.540342505,43.1009,75.2327,1.107961632
10006,5104.391163,42.62698745,74.08764097,0,0,0,0,0,0,0
10007,5104.392787,42.68571771,76.16845877,1,0,0,0,0,0,0
10008,5105.233431,43.02542026,76.09952516,1,1,0,0.257975966,43.0481,76.1474,0.499991823
10009,5105.483082,43.00622835,75.18446935,1,1,0,0.116109766,43.1009,75.2327,1.223789133
10010,5105.659327,42.94882411,74.16826157,1,1,0,0.143077927,42.6526,73.7562,0.227108323
10011,5105.677535,42.55147343,73.72004567,1,1,0,0.053809232,42.6526,73.7562,0.371407061
10012,5105.889259,42.69394,78.5225071,1,1,0,0.154367107,43.1566,77.6088,0.154057348
10013,5106.269352,42.82032665,73.78509684,1,1,0,0.967096296,42.6526,73.7562,0.160015278
10014,5106.547021,42.91050124,76.06228209,1,1,0,0.530830321,43.0481,76.1474,0.201592365
10015,5106.621277,43.73603341,75.23974518,1,1,0,0.211311757,43.9748,75.9108,0.553332596
10016,5107.245581,44.15003035,75.95103832,1,1,0,0.200164504,43.0481,76.1474,0.273351659
10017,5107.627199,43.11023278,76.24347123,1,1,0,0.218561431,43.0481,76.1474,0.516733039
10018,5107.646837,44.11215861,75.36861586,1,1,0,0.573761958,43.9748,75.9108,0.470595651
10019,5107.750292,42.13433167,75.87890469,0,0,0,0,0,0,0
10020,5107.783552,43.03590695,76.21345837,1,1,0.237765793,0,0,0,0
10021,5107.824765,42.90438369,78.83458699,1,1,0,0.815374002,42.8864,78.8784,0.224941688
10022,5107.839056,42.04689386,76.70888886,0,0,0,0,0,0,0
10023,5110.825485,42.82215626,73.88545154,0,0,0,0,0,0,0
10024,5111.904686,43.04110962,76.13830541,1,1,0,0.329517789,43.0481,76.1474,0.966768895
10025,5113.609285,42.84820801,78.88082398,0,0,0,0,0,0,0
10026,5114.345745,43.231603,77.4992548,1,1,0,0.173513019,43.1566,77.6088,0.048580056
10027,5118.728496,42.12020174,76.86055409,0,0,0,0,0,0,0
10028,5120.4329,43.22603856,77.65178797,1,1,0,0.175714903,43.1566,77.6088,0.430519061
10029,5121.458679,42.3977511,76.43227916,0,0,0,0,0,0,0
10030,5121.480574,43.27317555,77.62994058,1,1,0,0.326348898,43.1566,77.6088,0.507533127
10031,5121.571132,43.03980101,77.55734585,1,1,0,0.381571857,43.1566,77.6088,1.137023918
10032,5121.669933,42.99049356,78.83721227,1,1,0,0.446448119,42.8864,78.8784,0.574113602
10033,5121.976368,43.0846855,75.30206832,1,1,0,0.647766304,43.0481,76.1474,0.388287954
10034,5122.242725,43.36099261,76.11671284,1,1,0,0.245503411,43.0481,76.1474,0.230360381
10035,5122.668036,43.05172709,76.06303559,1,1,0,0.416534984,43.0481,76.1474,1.253179648
10036,5122.673498,42.65909893,73.82380762,1,1,0,0.182084977,42.6526,73.7562,0.183572392
10037,5122.92645,43.0849466,73.81508381,0,0,0,0,0,0,0
10038,5122.933848,42.92692139,77.48220649,1,1,0,0.253842161,43.1566,77.6088,0.446677397
10039,5123.449163,42.6407804,73.83819189,1,1,0,0.35829513,42.6526,73.7562,0.777375779
10040,5123.736222,43.01094108,76.19160819,1,1,0.439708881,0,0,0,0
10041,5123.750828,44.15152865,75.60450323,0,0,0,0,0,0,0
10042,5123.935855,42.47868397,76.53173314,1,1,0,0.496647076,42.444,76.5019,0.378949317
10043,5124.247099,42.92299929,77.57773497,1,1,0,0.437936516,43.1566,77.6088,1.004831009
10044,5124.543398,42.55075153,73.90573816,1,1,0.323254824,0,0,0,0
10045,5124.880244,42.21411759,75.96842551,1,0,0,0,0,0,0
10046,5124.973394,43.03190246,75.38173205,1,1,0,0.368513684,43.0481,76.1474,0.218152924
10047,5125.043126,43.01749216,73.92514346,1,1,0,0.273244504,42.6526,73.7562,0.267586629
10048,5125.059628,43.93197382,75.85921698,1,0,0,0,0,0,0
10049,5125.103391,42.93531106,78.82852189,0,0,0,0,0,0,0
10050,5125.324268,42.79166471,78.70395749,1,1,0,0.526519605,42.8864,78.8784,0.541102095
10051,5125.515818,43.09250018,75.27528527,1,1,0,0.395192345,43.1009,75.2327,0.338162688
10052,5125.6251,43.0159628,74.90679829,1,1,0,0.346570662,43.1009,75.2327,1.033595907
10053,5125.625865,43.95697387,75.99983758,1,1,0,0.52576249,43.9748,75.9108,0.55160121
10054,5126.028528,41.99434328,76.88220671,1,1,0,0.465348213,42.0898,76.8077,0.387832181
10055,5126.309548,43.17092872,77.85635089,1,1,0,0.378262963,43.1566,77.6088,0.273997783
10056,5126.324471,43.18759859,76.18364587,1,0,0,0,0,0,0
10057,5126.411592,43.15936885,75.30348843,1,1,0,0.230246587,43.1009,75.2327,0.23228077
10058,5126.569773,42.69258139,78.5564735,1,1,0,0.66379932,42.8864,78.8784,0.35246228
10059,5126.641076,43.08028936,76.2089425,1,1,0,0.575375461,43.0481,76.1474,0.094719168
10060,5126.66302,43.00373061,77.57688407,1,1,0,0.079663905,43.1566,77.6088,0.30165462
10061,5126.70243,44.00238571,75.92866975,0,0,0,0,0,0,0
10062,5126.95467,42.81842739,77.5832438,0,0,0,0,0,0,0
10063,5127.118417,43.01503725,74.1263199,1,1,0,0.207584812,42.6526,73.7562,0.48159602
10064,5127.160563,43.16178636,75.22257613,1,1,0,0.599002358,43.1009,75.2327,0.187015043
10065,5127.409102,43.08334743,75.9315541,0,0,0,0,0,0,0
10066,5127.800967,42.82331041,78.87870217,1,1,0,0.071725048,42.8864,78.8784,0.393508643
10067,5127.842392,43.18949743,77.54285068,1,1,0,0.57680046,43.1566,77.6088,0.239567365
10068,5127.925214,43.10220765,76.25266936,1,1,0,0.46746034,43.0481,76.1474,0.336209624
10069,5128.039786,43.07030846,76.29580894,1,1,0,0.343243286,43.0481,76.1474,0.418391751
10070,5128.247828,42.87895637,73.72648481,0,0,0,0,0,0,0
10071,5128.532403,42.84006754,74.10857114,1,1,0,0.094238734,42.6526,73.7562,0.240657194
10072,5128.573306,42.00298898,76.79037652,1,1,0,0.470858192,42.0898,76.8077,0.401408162
10073,5128.745673,42.49362838,76.23824473,1,1,0,0.222666429,42.444,76.5019,0.251588081
10074,5128.918185,42.85352588,73.95950603,1,1,0,0.3028431,42.6526,73.7562,0.402495151
10075,5129.252289,43.91504911,75.8282619,1,1,0.450724007,0,0,0,0
10076,5129.601691,42.86545968,73.85744017,1,1,0.032583494,0,0,0,0
10077,5130.197714,43.06999363,76.13350193,1,1,0,0.31030166,43.0481,76.1474,0.694111699
10078,5130.275656,42.95293117,76.19435588,1,1,0,0.221747477,43.0481,76.1474,0.749458387
10079,5130.359365,43.26536534,77.8145791,1,1,0,0.265204987,43.1566,77.6088,0.479803522
10080,5131.346614,43.01327493,77.82630162,1,1,0.477730235,0,0,0,0
10081,5131.621929,43.01396029,77.59130892,1,1,0,0.298254701,43.1566,77.6088,0.314859308
10082,5131.712443,42.65028024,76.57278028,1,1,0.161350054,0,0,0,0
10083,5132.208556,41.98599418,76.04392498,1,1,0,0.739074665,42.0987,75.918,0.266543921
10084,5132.714291,43.05101923,77.78993565,1,0,0,0,0,0,0
10085,5133.809169,42.09519902,76.71353214,0,0,0,0,0,0,0
10086,5133.833204,43.16606547,75.2856778,1,1,0,0.359230307,43.0481,76.1474,0.803704531
10087,5134.826768,42.94112085,73.98047439,1,1,0,0.170890779,42.6526,73.7562,0.410395428
10088,5135.127235,43.04803606,78.78655604,1,1,0,0.177154107,43.1566,77.6088,0.954595668
10089,5136.112783,43.24375072,77.42520814,1,1,0,0.056423858,43.1566,77.6088,0.970675368
10090,5136.157169,42.02541893,75.80444162,1,1,0,0.142123514,42.0987,75.918,0.694500657
10091,5136.827396,42.34100482,75.83254103,1,1,0,0.082772095,41.979,76.5155,0.882180806
10092,5137.087729,42.30929684,73.79546819,1,1,0,0.20830732,42.6526,73.7562,0.720880956
10093,5137.839564,42.42479167,76.5252673,1,0,0,0,0,0,0
10094,5138.451209,43.1187288,77.67045832,1,1,0,0.385310965,43.1566,77.6088,0.277053218
10095,5143.838778,42.80057444,74.1451553,1,1,0,0.243236004,42.6526,73.7562,0.372367594
10096,5144.134432,42.22284344,75.83169031,1,1,0.45519412,0,0,0,0
10097,5144.135159,42.67136433,75.67366337,1,1,0,0.181482539,43.0481,76.1474,0.246230745
10098,5144.420986,42.23861796,73.75906175,0,0,0,0,0,0,0
10099,5144.428388,42.07744483,75.84712769,1,1,0,0.771297221,41.979,76.5155,0.505663363
10100,5144.718284,43.18054345,77.74148697,1,1,0,0.119995804,43.1566,77.6088,0.325330269
10101,5145.306273,42.83490661,78.88394885,1,1,0,0.091697984,42.8864,78.8784,0.441466779
10102,5145.975405,42.04025437,75.87494813,0,0,0,0,0,0,0
10103,5146.078228,44.04995659,75.96827199,1,1,0,0.069165264,43.0481,76.1474,0.322391939
10104,5147.148986,42.72279147,73.74796561,0,0,0,0,0,0,0
10105,5147.155706,42.26937853,76.00144172,1,1,0,0.434478472,42.0987,75.918,1.064686082
10106,5147.173882,43.14272028,75.19032176,1,0,0,0,0,0,0
10107,5147.463444,43.9899914,75.99881715,1,1,0,0.536037622,43.9748,75.9108,0.376319633
10108,5147.544185,42.20353729,75.75518046,1,1,0,0.443178925,42.0987,75.918,0.312579886
10109,5147.596387,42.99035662,78.73593755,1,1,0,0.528808975,42.8864,78.8784,0.27995865
10110,5147.946637,42.91364822,75.6133473,1,1,0,0.24097012,43.0481,76.1474,0.985272883
10111,5148.269193,43.00897368,76.13042946,1,1,0.005977833,0,0,0,0
10112,5148.393322,43.16175195,77.48621195,1,1,0,0.205902663,43.1566,77.6088,0.505798
10113,5148.427426,42.08196457,76.90665484,0,0,0,0,0,0,0
10114,5148.694817,43.10607048,75.16545167,0,0,0,0,0,0,0
10115,5148.869684,42.15064104,75.88805731,1,1,0,0.389896884,42.0987,75.918,0.247700493
10116,5149.072195,43.06491848,75.28878553,1,1,0,0.273736973,43.1009,75.2327,0.478050262
10117,5149.677121,44.0583325,75.90768799,1,1,0,0.583473557,43.9748,75.9108,0.671454834
10118,5149.732279,42.67959079,73.78243433,1,1,0,0.28758838,42.6526,73.7562,0.622242106
10119,5151.369881,43.97365759,75.92197375,1,0,0,0,0,0,0
10120,5151.677586,43.04244903,77.36200112,1,1,0,0.132421232,43.1566,77.6088,0.599648579
10121,5151.889554,42.40163274,75.82630695,1,0,0,0,0,0,0
10122,5152.241808,42.87024125,78.83364689,1,1,0,0.199169429,42.8864,78.8784,0.257261335
10123,5152.708719,43.04462012,77.56128074,1,1,0,0.123819641,43.1566,77.6088,0.899142803
10124,5153.033354,41.99091012,76.76072596,0,0,0,0,0,0,0
10125,5153.355007,43.94324127,75.88484046,1,1,0,0.226202746,43.9748,75.9108,0.410394735
10126,5153.838924,43.10682154,76.11894803,0,0,0,0,0,0,0
10127,5154.105911,43.06000871,77.91622474,0,0,0,0,0,0,0
10128,5154.229802,42.20326852,75.87579127,1,1,0,0.507610405,42.0987,75.918,0.253015653
10129,5154.388306,42.94790141,78.87173191,1,1,0,0.270061305,42.8864,78.8784,0.204101216
10130,5154.893102,42.55576444,73.78045707,0,0,0,0,0,0,0
10131,5155.775487,43.21456521,76.21417011,1,1,0,0.242674615,43.0481,76.1474,0.169776771
10132,5156.357016,42.09063162,76.79702626,1,1,0,0.590040537,42.0898,76.8077,0.433987604
10133,5157.353861,42.15043898,76.02849569,1,1,0,0.500719978,42.0987,75.918,0.640648334
10134,5158.103213,43.17687744,77.44967866,1,1,0.172492438,0,0,0,0
10135,5158.158705,42.90462697,78.22878333,1,1,0,0.233243191,42.8864,78.8784,0.492736311
10136,5158.18927,42.72256076,73.82484511,1,1,0,0.165140379,42.6526,73.7562,0.29840268
10137,5161.123466,43.12804504,75.23112821,1,1,0,0.193971774,43.0481,76.1474,0.394497173
10138,5162.356077,42.89102974,77.8932283,0,0,0,0,0,0,0
10139,5162.542643,43.02105356,78.83357241,1,1,0,0.195492715,42.8864,78.8784,0.932653521
10140,5165.946248,43.08558732,77.71150179,1,0,0,0,0,0,0
10141,5167.046848,42.8569753,78.66973414,1,1,0,0.358694281,42.8864,78.8784,0.612930402
10142,5168.027421,42.62846775,74.09982994,1,1,0,0.398799811,42.6526,73.7562,0.145103572
10143,5168.101007,42.85635411,75.84239804,1,1,0.079479069,0,0,0,0
10144,5168.157702,42.98989452,76.10969017,0,0,0,0,0,0,0
10145,5169.117294,43.99554476,75.85777774,1,1,0,0.997869574,43.9748,75.9108,0.389702842
10146,5169.524596,43.020106,75.27836791,1,1,0,0.500296485,43.0481,76.1474,0.868635688
10147,5169.527362,43.18299929,76.24399742,1,0,0,0,0,0,0
10148,5170.414405,44.01109716,75.92091545,1,1,0,0.182852241,43.9748,75.9108,0.44212689
10149,5170.915513,42.74059209,78.80291337,1,1,0,0.332513486,42.8864,78.8784,0.473396999
10150,5170.979962,43.14257447,77.69891038,1,1,0,0.438664836,43.1566,77.6088,0.454623726
10151,5171.095053,42.08709072,76.90218318,1,1,0,0.360640578,42.0898,76.8077,0.668412081
10152,5171.493928,42.06339307,76.05230085,1,1,0,0.292318941,42.0987,75.918,1.019810226
10153,5171.847757,43.15429252,77.43578299,0,0,0,0,0,0,0
10154,5171.881942,43.12013311,75.27806505,1,1,0,0.158840801,43.1009,75.2327,0.76958306
10155,5172.030219,43.25297946,74.56438849,1,1,0,0.497808072,43.1009,75.2327,0.483581074
10156,5172.505001,42.17361849,75.89428471,1,1,0,0.448183858,42.0987,75.918,0.848866677
10157,5173.786398,42.99330524,75.18153199,1,1,0,0.405851214,43.0481,76.1474,0.246661375
10158,5173.863138,42.07229486,75.89022509,1,1,0,0.295953242,42.0987,75.918,0.753452302
10159,5173.925365,42.73765759,78.70520844,1,1,0.284715445,0,0,0,0
10160,5174.534251,43.99079786,75.90184299,1,1,0,0.39241178,43.9748,75.9108,0.212974252
10161,5175.577559,43.99793584,75.92860592,1,1,0,0.594669005,43.9748,75.9108,0.521640196
10162,5175.982821,42.46335606,76.46910172,1,1,0,0.628733099,42.444,76.5019,0.740272019
10163,5176.032735,43.89943503,75.88288881,1,1,0,0.598834654,43.0481,76.1474,0.23111363
10164,5178.059614,43.95263362,75.97858466,1,1,0,0.56405821,43.9748,75.9108,0.465833948
10165,5178.097193,42.9900659,76.02255224,1,1,0,0.373531324,43.0481,76.1474,1.04311951
10166,5178.401008,43.01270293,78.64723905,1,1,0,0.42358916,42.8864,78.8784,0.291921253
10167,5178.70262,43.16954867,77.70353447,1,1,0,0.797411118,43.1566,77.6088,1.1978455
10168,5178.723661,44.02116824,75.73292451,1,1,0,0.1512338,43.9748,75.9108,0.294672118
10169,5179.371424,43.18982404,77.41949398,1,1,0,0.028338376,43.1566,77.6088,0.196449946
10170,5179.616237,42.96278829,73.85513973,1,1,0,0.361845711,42.6526,73.7562,0.478738411
10171,5181.369209,42.02935101,75.88599574,1,1,0,0.371293023,42.0987,75.918,0.073902489
10172,5181.975878,43.08814698,76.18368172,1,1,0,0.183672598,43.0481,76.1474,0.414190956
10173,5182.209178,43.05453283,78.69797303,1,1,0,0.12866753,43.1566,77.6088,0.120073035
10174,5182.356581,43.93956095,76.00379536,1,1,0,0.115502292,43.9748,75.9108,0.141680981
10175,5182.800307,42.79560953,76.14739917,1,1,0,0.195884926,43.0481,76.1474,0.486008978
10176,5183.541678,43.04624063,75.22595636,1,1,0,1.090499924,43.0481,76.1474,0.141643218
10177,5185.741511,42.85609017,76.20652476,1,1,0,0.068953079,43.0481,76.1474,0.46213194
10178,5187.087602,43.1930318,77.05974481,1,1,0,0.489146286,43.1566,77.6088,0.376885425
10179,5192.945653,42.1064245,76.00531525,1,1,0,0.415196941,42.0987,75.918,0.403042751
10180,5194.789593,43.17646744,77.63149376,1,0,0,0,0,0,0
10181,5195.067259,43.26731046,77.5119721,1,1,0,0.728253012,43.1566,77.6088,0.170422674
10182,5195.460308,43.15066976,77.8503381,1,1,0,0.260393947,43.1566,77.6088,0.791223298
10183,5195.944751,42.44402674,76.56107452,1,1,0,0.416084224,42.444,76.5019,0.314941965
10184,5196.204562,42.06271069,76.0368767,1,1,0,0.219717657,42.0987,75.918,0.354778142
10185,5196.373924,42.9793554,73.73373488,1,1,0,0.19402806,42.6526,73.7562,0.538065989
10186,5196.522062,43.99538111,76.03401528,1,1,0,0.538501907,43.9748,75.9108,0.578686563
10187,5196.572092,41.9870306,75.86132693,1,1,0,0.256135617,42.0987,75.918,0.626599485
10188,5198.03795,42.92284867,78.84229276,0,0,0,0,0,0,0
10189,5199.046439,43.16596202,77.59980556,0,0,0,0,0,0,0
10190,5199.163483,42.73916043,78.8711738,1,1,0,1.063969395,42.8864,78.8784,0.440300133
10191,5199.215659,42.97512387,78.7928157,1,1,0,0.569449077,42.8864,78.8784,0.555260491
10192,5200.005667,42.79570388,73.90910038,1,1,0,0.393551604,42.6526,73.7562,0.341333083
10193,5200.795446,42.14063515,76.71671971,1,1,0,1.060207953,42.0898,76.8077,0.414731696
10194,5201.336787,43.12797658,77.37821284,1,1,0,0.247052241,43.1566,77.6088,0.939618948
10195,5202.227722,42.15979187,75.86188006,1,1,0,0.29406439,41.979,76.5155,0.488154701
10196,5202.27938,42.97994992,75.99995864,1,1,0,0.146949184,43.0481,76.1474,0.592657094
10197,5203.149445,43.06180102,77.6523172,1,1,0,0.434074698,43.1566,77.6088,0.824805546
10198,5204.526663,43.26263611,78.74935769,1,1,0,0.328448822,42.8864,78.8784,0.488396355
10199,5204.586148,42.6024646,73.82890737,1,1,0,0.233954405,42.6526,73.7562,0.302812833
10200,5204.951075,43.09302308,78.78500413,1,1,0,0.268051233,42.8864,78.8784,0.14808974
10201,5205.578098,43.2090395,73.831082,0,0,0,0,0,0,0
10202,5206.88243,42.93959547,77.57930695,1,1,0.488131527,0,0,0,0
10203,5208.667026,42.96483721,76.33757474,1,1,0,0.789688347,43.0481,76.1474,0.223312719
10204,5209.136436,43.21677782,77.53862853,1,1,0,0.09931959,43.1566,77.6088,0.250943355
10205,5209.487106,43.05201135,77.73611607,1,0,0,0,0,0,0
10206,5209.847224,42.84706886,76.70810606,1,1,0,0.184243512,42.444,76.5019,0.300841511
10207,5210.576721,43.17018547,78.88999806,0,0,0,0,0,0,0
10208,5214.42696,42.15087001,76.74360481,1,1,0,0.071561295,42.0898,76.8077,0.407309763
10209,5217.820743,42.94626052,78.75379035,1,1,0,0.12801705,42.8864,78.8784,0.827383795
10210,5217.882508,43.98402388,75.9276761,1,1,0.496504883,0,0,0,0
10211,5217.907203,42.88653469,77.95660705,1,1,0,0.247108344,43.1566,77.6088,1.397261246
10212,5218.408697,42.80679235,73.8103113,1,1,0.021184113,0,0,0,0
10213,5218.412511,42.50610052,73.87790868,1,1,0,0.343209114,42.6526,73.7562,0.438404946
10214,5218.429155,43.15548812,75.97537882,1,1,0,0.596218265,43.0481,76.1474,0.376455942
10215,5218.550288,43.96970846,75.98325946,1,1,0,0.095308527,43.9748,75.9108,0.603966441
10216,5219.350182,42.84011721,78.78853004,1,0,0,0,0,0,0
10217,5219.9485,42.50670624,74.00297058,1,1,0,0.133268762,42.6526,73.7562,0.288257716
10218,5220.221706,42.07185144,76.81422331,1,1,0,0.079875398,42.0898,76.8077,0.47294237
10219,5220.243724,42.98925189,78.89772182,1,1,0,0.367132025,42.8864,78.8784,0.162923551
10220,5220.246372,42.57759965,73.94012401,1,1,0,0.152013928,42.6526,73.7562,0.919576028
10221,5220.270428,42.21025538,77.5613083,0,0,0,0,0,0,0
10222,5220.418659,42.86534312,76.16439488,1,1,0,0.215503046,43.0481,76.1474,0.466265829
10223,5220.975188,42.08031593,78.87946418,1,0,0,0,0,0,0
10224,5221.017624,42.62313777,73.90090085,1,0,0,0,0,0,0
10225,5221.144753,42.04617422,75.95749002,1,1,0,0.597839398,42.0987,75.918,0.167569378
10226,5221.182975,43.27275695,75.9076494,0,0,0,0,0,0,0
10227,5221.518031,42.4395103,76.44203944,1,1,0,0.535132549,42.444,76.5019,0.788821595
10228,5221.574758,42.60912421,73.95065713,1,1,0,0.347908733,42.6526,73.7562,0.502841626
10229,5221.924132,42.61696429,78.69342567,1,1,0,0.663316479,42.8864,78.8784,0.988633314
10230,5222.359811,43.04613344,73.86922876,1,1,0,0.267580348,42.6526,73.7562,0.964928184
10231,5222.421019,42.95892942,76.57654351,1,1,0.425647155,0,0,0,0
10232,5222.453511,42.23849901,75.82245596,1,1,0,0.399024769,42.0987,75.918,0.248731138
10233,5222.464692,42.68019548,73.98578047,1,1,0,0.387024311,42.6526,73.7562,0.492226326
10234,5222.823942,43.22939151,75.18216781,1,1,0,0.241516701,43.1009,75.2327,0.274566472
10235,5223.352226,42.57475318,76.72531531,1,0,0,0,0,0,0
10236,5223.726403,42.34186025,76.21546765,1,1,0,0.046637078,41.979,76.5155,0.454120001
10237,5223.87773,42.35287697,78.81163465,1,1,0,0.191979114,42.8864,78.8784,1.390084658
10238,5224.242249,43.12711079,76.35972602,1,1,0,0.490150414,43.0481,76.1474,0.676676047
10239,5224.322155,42.29735003,73.78785775,1,1,0,0.322613579,42.6526,73.7562,0.138500133
10240,5224.53595,42.06797989,76.12865351,0,0,0,0,0,0,0
10241,5224.561776,42.53096798,74.78645512,1,1,0,0.441047428,43.1009,75.2327,0.554113369
10242,5224.738793,42.91659613,76.05600828,1,1,0,0.214304595,43.0481,76.1474,0.209613477
10243,5224.795349,42.08739592,76.79955005,1,1,0,0.225753801,42.0898,76.8077,1.125346669
10244,5224.924309,43.10302823,76.09899268,1,1,0,0.195003703,43.0481,76.1474,0.727245734
10245,5225.110161,43.24250748,75.87537042,0,0,0,0,0,0,0
10246,5225.28447,44.17326626,75.96141539,1,1,0,0.388496738,43.9748,75.9108,0.23125134
10247,5225.900025,42.13268168,76.16725917,1,1,0,0.262262343,42.0987,75.918,0.302182484
10248,5226.032081,43.03493672,76.07298853,1,1,0,0.084385401,43.0481,76.1474,0.799489785
10249,5226.332806,43.20929192,77.5560485,0,0,0,0,0,0,0
10250,5227.065344,43.80068267,75.8031943,1,1,0,0.206744118,43.9748,75.9108,0.176842049
10251,5227.450803,42.96174427,77.69495072,1,1,0,0.39357513,43.1566,77.6088,0.269960137
10252,5227.84578,42.78564154,73.80772041,1,1,0,0.238882513,42.6526,73.7562,0.640006079
10253,5228.066503,42.39893183,73.87391223,1,1,0,0.474897434,42.6526,73.7562,0.441832407
10254,5228.811038,42.49907767,74.59447719,1,1,0,0.170570073,42.6526,73.7562,0.618026261
10255,5229.362177,42.89997429,78.68461023,1,1,0,0.29645691,42.8864,78.8784,0.403064355
10256,5229.630259,42.78005692,73.93845466,1,1,0,0.347807007,42.6526,73.7562,1.03961281
10257,5230.065923,43.07145596,76.24754653,1,1,0,0.555891435,43.0481,76.1474,0.356365751
10258,5231.248631,43.22000216,78.54242379,0,0,0,0,0,0,0
10259,5233.986317,42.88927208,75.97235189,1,1,0,0.471070488,43.0481,76.1474,0.655985304
10260,5236.181449,42.2203876,73.75974109,1,1,0,0.393682987,42.6526,73.7562,0.400038128
10261,5238.232816,42.08612323,76.71219105,1,1,0,0.758947908,42.0898,76.8077,0.731418898
10262,5238.890436,42.81176698,78.82487644,1,0,0,0,0,0,0
10263,5239.627934,42.14617741,75.53741529,1,1,0,0.172155616,42.0987,75.918,0.453328988
10264,5240.155083,43.93572579,75.88671988,1,1,0,0.416348647,43.9748,75.9108,0.586736196
10265,5240.502207,42.74213589,78.80276154,1,1,0,0.37462002,42.8864,78.8784,0.48514661
10266,5240.669202,42.66486616,73.96860553,0,0,0,0,0,0,0
10267,5241.689059,42.99799096,75.30495972,1,1,0.392181975,0,0,0,0
10268,5241.758567,42.06572799,77.25405103,1,1,0,0.407193399,41.979,76.5155,0.761875394
10269,5241.797039,42.0848803,76.04669893,1,1,0,0.485683532,41.979,76.5155,1.817989283
10270,5242.11585,43.98715125,75.89650991,1,1,0,0.296111936,43.9748,75.9108,0.781654423
10271,5242.22317,43.05450983,75.23137559,1,1,0,0.087095525,43.1009,75.2327,0.526871891
10272,5242.384931,42.07440601,75.63580673,1,1,0,0.118977459,41.979,76.5155,0.545758509
